-101673.74,3492.1016,88457.53,94441.59,-108805.71
-115399.26,2862.8203,99802.28,107366.94,-124949.14
-130680.44,1939.457,112306.47,121794.3,-143220.94
-147629.36,639.1328,126029.36,137838.34,-163848.92
-166353.6,-1129.9922,141008.42,155620.03,-187076.25
-186950.78,-3482.7031,157263.72,175245.22,-213158.62
-209497.22,-6551.383,174792.25,196804.78,-242367.64
-234045.06,-10502.711,193542.22,220374.73,-274971.94
-260601.28,-15526.844,213418.69,245999.12,-311245.0
-289131.12,-21865.484,234258.55,273671.9,-351446.78
-319522.22,-29792.875,255822.23,303339.66,-395829.3
-351578.3,-39642.47,277758.06,334874.75,-444606.8
-384982.72,-51802.21,299586.6,368045.2,-497945.8
-419283.25,-66738.5,320664.8,402496.62,-555949.5
-453832.56,-84999.56,340153.75,437715.7,-618627.0
-487758.38,-107224.28,356957.03,472990.72,-685855.5
-519908.12,-134174.9,369679.5,507366.75,-757347.75
-548775.5,-166741.38,376551.6,539571.75,-832596.2
-572419.0,-205963.2,375358.62,567968.75,-910816.25
-588371.8,-253063.9,363337.25,590444.1,-990869.75
-593530.2,-309458.66,337073.1,604327.44,-1071166.4
-584008.25,-376807.03,292356.72,606258.6,-1149563.2
-554984.2,-457036.66,224035.69,592034.9,-1223230.2
-500506.78,-552380.4,125833.53,556460.44,-1288481.6
-413271.94,-665431.6,-9887.547,493120.8,-1340593.9
-284345.66,-799185.8,-192350.34,394157.88,-1373569.5
-102866.8,-957110.4,-432696.06,249974.75,-1379862.0
144341.56,-1143194.8,-744305.06,48902.5,-1350052.6
473192.22,-1362034.2,-1143224.0,-223188.95,-1272458.1
902846.6,-1618905.0,-1648631.9,-583355.44,-1132678.6
1456309.4,-1919854.2,-2283400.0,-1052115.2,-913049.94
2161116.0,-2271805.2,-3074739.5,-1654093.8,-591995.56
3050149.0,-2682661.2,-4054929.8,-2418740.8,-143290.12
4162568.0,-3161435.2,-5262217.0,-3381201.0,464845.12
5544905.0,-3718372.2,-6741783.0,-4583303.0,1270774.0
7252323.0,-4365106.0,-8546916.0,-6074717.0,2320664.8
9350083.0,-5114802.5,-10740322.0,-7914303.0,3669911.5
11915220.0,-5982333.0,-13395670.0,-10171651.0,5384792.5
15038490.0,-6984449.5,-16599334.0,-12928870.0,7544413.0
18826610.0,-8139985.0,-20452400.0,-16282653.0,10242930.0
23404826.0,-9470030.0,-25072956.0,-20346630.0,13592190.0
28919856.0,-10998140.0,-30598712.0,-25254110.0,17724720.0
35543256.0,-12750549.0,-37189980.0,-31161172.0,22797238.0
43475268.0,-14756345.0,-45033050.0,-38250250.0,28994680.0
52949212.0,-17047668.0,-54344016.0,-46734176.0,36534840.0
64236456.0,-19659872.0,-65373120.0,-56860828.0,45673720.0
77652080.0,-22631660.0,-78409640.0,-68918390.0,56711664.0
93561280.0,-26005156.0,-93787370.0,-83241310.0,70000370.0
112386580.0,-29825944.0,-111890810.0,-100217080.0,85950960.0
134616000.0,-34142984.0,-133162030.0,-120293820.0,105043130.0
160812220.0,-39008440.0,-158108400.0,-143988900.0,127835620.0
191622750.0,-44477336.0,-187311090.0,-171898480.0,154978060.0
227791470.0,-50607012.0,-221434560.0,-204708420.0,187224530.0
270171330.0,-57456336.0,-261236930.0,-243206220.0,225448670.0
319738370.0,-65084616.0,-307581380.0,-288294400.0,270661060.0
377607550.0,-73550070.0,-361448740.0,-341005340.0,324028400.0
445049660.0,-82907920.0,-423950880.0,-402517570.0,386895500.0
523510200.0,-93207680.0,-496345380.0,-474173800.0,460809380.0
614629800.0,-104489950.0,-580050940.0,-557500500.0,547546600.0
720266400.0,-116782110.0,-676664200.0,-654229100.0,649143550.0
842518500.0,-130093040.0,-787976600.0,-766319300.0,767929860.0
983751230.0,-144406370.0,-915992500.0,-895983360.0,906565200.0
1146622100.0,-159672320.0,-1062947460.0,-1045712600.0,1068080260.0
1334109200.0,-175797380.0,-1231325800.0,-1218304500.0,1255920600.0
1549539300.0,-192631840.0,-1423878700.0,-1416891900.0,1473995800.0
1796616800.0,-209954430.0,-1643639000.0,-1644971500.0,1726730500.0
2079451300.0,-227453700.0,-1893936400.0,-1906433300.0,2019120900.0
2402584000.0,-244705470.0,-2178406400.0,-2205589000.0,2356794400.0
2771012000.0,-261145220.0,-2500995800.0,-2547198000.0,2746070800.0
3190206500.0,-276035700.0,-2865962500.0,-2936491000.0,3194028500.0
3666125800.0,-288426750.0,-3277861600.0,-3379188200.0,3708570600.0
4205218800.0,-297108860.0,-3741526300.0,-3881510400.0,4298490000.0
4814416400.0,-300556030.0,-4262026800.0,-4450178000.0,4973534000.0
5501105000.0,-296859140.0,-4844614700.0,-5092400600.0,5744469000.0
6273081000.0,-283645440.0,-5494637600.0,-5815844400.0,6623126500.0
7138475500.0,-257985020.0,-6217424000.0,-6628577300.0,7622451000.0
8105644500.0,-216277250.0,-7018131500.0,-7538986000.0,8756524000.0
9183017000.0,-154119420.0,-7901540400.0,-8555653000.0,10040566000.0
10378882000.0,-66150910.0,-8871797000.0,-9687187000.0,11490912000.0
11701116000.0,54129664.0,-9932069000.0,-10941992000.0,13124941000.0
13156815000.0,214579710.0,-11084129000.0,-12327963000.0,14960955000.0
14751834000.0,424666100.0,-12327816000.0,-13852090000.0,17018000000.0
16490191000.0,695755260.0,-13660369000.0,-15519957000.0,19315583000.0
18373317000.0,1041461250.0,-15075608000.0,-17335087000.0,21873293000.0
20399124000.0,1478044700.0,-16562916000.0,-19298144000.0,24710296000.0
22560846000.0,2024879100.0,-18106000000.0,-21405920000.0,27844647000.0
24845590000.0,2704989700.0,-19681370000.0,-23650070000.0,31292406000.0
27232598000.0,3545681000.0,-21256511000.0,-26015588000.0,35066503000.0
29691075000.0,4579264500.0,-22787641000.0,-28478896000.0,39175290000.0
32177572000.0,5843893000.0,-24217035000.0,-31005528000.0,43620737000.0
34632820000.0,7384529000.0,-25469788000.0,-33547327000.0,48396140000.0
36977870000.0,9254052000.0,-26449955000.0,-36039037000.0,53483340000.0
39109485000.0,11514541000.0,-27035898000.0,-38394163000.0,58849220000.0
40894587000.0,14238730000.0,-27074780000.0,-40500060000.0,64441460000.0
42163600000.0,17511698000.0,-26375991000.0,-42211950000.0,70183340000.0
42702516000.0,21432766000.0,-24703353000.0,-43345840000.0,75967414000.0
42243437000.0,26117690000.0,-21765872000.0,-43670016000.0,81647810000.0
40453340000.0,31701131000.0,-17206843000.0,-42894967000.0,87031040000.0
36920760000.0,38339490000.0,-10590949000.0,-40661352000.0,91864780000.0
31140006000.0,46214066000.0,-1389137900.0,-36525818000.0,95824570000.0
22492574000.0,55534690000.0,11039208000.0,-29944177000.0,98497765000.0
10225197000.0,66543763000.0,27467130000.0,-20251560000.0,99364470000.0
-6575928000.0,79520825000.0,48824537000.0,-6639061000.0,97774760000.0
-29015417000.0,94787680000.0,76226750000.0,11873716000.0,92921720000.0
-58424164000.0,112714090000.0,111007760000.0,36470882000.0,83809370000.0
-96400790000.0,133724100000.0,154759050000.0,68577993000.0,69214890000.0
-144860090000.0,158303170000.0,209374630000.0,109906150000.0,47643865000.0
-206089370000.0,187005900000.0,277103180000.0,162503430000.0,17277706000.0
-282814150000.0,220464640000.0,360608830000.0,228814850000.0,-24088240000.0
-378274300000.0,259398900000.0,463040870000.0,311752030000.0,-79117255000.0
-496312450000.0,304625520000.0,588114560000.0,414774070000.0,-151016300000.0
-641476000000.0,357069780000.0,740204200000.0,541981280000.0,-243635300000.0
-819135300000.0,417777250000.0,924450300000.0,698223400000.0,-361583280000.0
-1035619860000.0,487926600000.0,1146881800000.0,889225350000.0,-510363170000.0
-1298374900000.0,568842650000.0,1414557200000.0,1121730600000.0,-696529260000.0
-1616141000000.0,662010860000.0,1735725500000.0,1403667700000.0,-927869300000.0
-1999161500000.0,769091300000.0,2120008900000.0,1744340600000.0,-1213615700000.0
-2459417400000.0,891933160000.0,2578613000000.0,2154647300000.0,-1564690400000.0
-3010898700000.0,1032588800000.0,3124563000000.0,2647328800000.0,-1993986500000.0
-3669910600000.0,1193328000000.0,3772974000000.0,3237256400000.0,-2516694300000.0
-4455424600000.0,1376648800000.0,4541354300000.0,3941755000000.0,-3150674700000.0
-5389474000000.0,1585289200000.0,5449950700000.0,4780972000000.0,-3916890000000.0
-6497607000000.0,1822232800000.0,6522135400000.0,5778299700000.0,-4839896000000.0
-7809392400000.0,2090711400000.0,7784836400000.0,6960846500000.0,-5948406000000.0
-9358993000000.0,2394202800000.0,9269028000000.0,8359974500000.0,-7275935700000.0
-11185808000000.0,2736417100000.0,11010271000000.0,10011902000000.0,-8861535000000.0
-13335201000000.0,3121276300000.0,13049314000000.0,11958383000000.0,-10750622000000.0
-15859298000000.0,3552876400000.0,15432761000000.0,14247467000000.0,-12995935000000.0
-18817888000000.0,4035437400000.0,18213805000000.0,16934339000000.0,-15658594000000.0
-22279424000000.0,4573228000000.0,21453043000000.0,20082275000000.0,-18809320000000.0
-26322118000000.0,5170461700000.0,25219350000000.0,23763680000000.0,-22529796000000.0
-31035157000000.0,5831163000000.0,29590844000000.0,28061238000000.0,-26914197000000.0
-36520030000000.0,6558994000000.0,34655910000000.0,33069193000000.0,-32070902000000.0
-42891976000000.0,7357017000000.0,40514317000000.0,38894725000000.0,-38124416000000.0
-50281543000000.0,8227409400000.0,47278396000000.0,45659466000000.0,-45217495000000.0
-58836280000000.0,9171097000000.0,55074265000000.0,53501137000000.0,-53513523000000.0
-68722526000000.0,10187293000000.0,64043096000000.0,62575290000000.0,-63199093000000.0
-80127310000000.0,11272926000000.0,74342450000000.0,73057176000000.0,-74486920000000.0
-93260350000000.0,12421930000000.0,86147565000000.0,85143710000000.0,-87618950000000.0
-108356030000000.0,13624391000000.0,99652590000000.0,99055500000000.0,-102869790000000.0
-125675510000000.0,14865465000000.0,115071780000000.0,115038970000000.0,-120550400000000.0
-145508740000000.0,16124100000000.0,132640540000000.0,133368420000000.0,-141012060000000.0
-168176390000000.0,17371461000000.0,152616200000000.0,154348100000000.0,-164650620000000.0
-194031560000000.0,18569031000000.0,175278420000000.0,178314140000000.0,-191910900000000.0
-223461310000000.0,19666345000000.0,200929270000000.0,205636320000000.0,-223291360000000.0
-256887550000000.0,20598202000000.0,229892540000000.0,236719350000000.0,-259348870000000.0
-294767560000000.0,21281454000000.0,262512280000000.0,272003840000000.0,-300703480000000.0
-337593420000000.0,21611017000000.0,299150300000000.0,311966500000000.0,-348043040000000.0
-385890530000000.0,21455199000000.0,340182280000000.0,357119420000000.0,-402127720000000.0
-440214500000000.0,20650152000000.0,385992230000000.0,408008070000000.0,-463793920000000.0
-501146250000000.0,18993302000000.0,436964570000000.0,465207840000000.0,-533957480000000.0
-569284600000000.0,16235480000000.0,493473620000000.0,529318350000000.0,-613615800000000.0
-645236000000000.0,12071794000000.0,555869900000000.0,600955200000000.0,-703848300000000.0
-729600200000000.0,6130680000000.0,624461940000000.0,680738400000000.0,-805815200000000.0
-822951100000000.0,-2038834400000.0,699493400000000.0,769276960000000.0,-920752940000000.0
-925812500000000.0,-12982109000000.0,781113600000000.0,867147800000000.0,-1049966600000000.0
-1038625600000000.0,-27356593000000.0,869341000000000.0,974868860000000.0,-1194817500000000.0
-1161708400000000.0,-45952190000000.0,964016700000000.0,1092864360000000.0,-1356704500000000.0
-1295204300000000.0,-69715406000000.0,1064748000000000.0,1221420200000000.0,-1537038300000000.0
-1439017000000000.0,-99777360000000.0,1170838700000000.0,1360628700000000.0,-1737207300000000.0
-1592731200000000.0,-137486265000000.0,1281201900000000.0,1510318100000000.0,-1958529600000000.0
-1755512900000000.0,-184445220000000.0,1394256400000000.0,1669967200000000.0,-2202194000000000.0
-1925987200000000.0,-242556260000000.0,1507798000000000.0,1838596700000000.0,-2469181000000000.0
-2102090100000000.0,-314070620000000.0,1618845400000000.0,2014640200000000.0,-2760163400000000.0
-2280886000000000.0,-401648100000000.0,1723453300000000.0,2195781900000000.0,-3075382000000000.0
-2458347000000000.0,-508424070000000.0,1816489200000000.0,2378762800000000.0,-3414488500000000.0
-2629087500000000.0,-638087600000000.0,1891362500000000.0,2559144000000000.0,-3776350800000000.0
-2786042500000000.0,-794970900000000.0,1939703500000000.0,2731019400000000.0,-4158813300000000.0
-2920081400000000.0,-984151960000000.0,1950979000000000.0,2886675000000000.0,-4558403000000000.0
-3019546400000000.0,-1211572200000000.0,1912034200000000.0,3016172200000000.0,-4969966500000000.0
-3069699600000000.0,-1484169700000000.0,1806551200000000.0,3106856000000000.0,-5386235300000000.0
-3052065200000000.0,-1810034100000000.0,1614404100000000.0,3142764000000000.0,-5797290500000000.0
-2943647600000000.0,-2198579000000000.0,1310898200000000.0,3103921900000000.0,-6189922000000000.0
-2716002600000000.0,-2660740800000000.0,865873700000000.0,2965510000000000.0,-6546854000000000.0
-2334138600000000.0,-3209202800000000.0,242646860000000.0,2696872500000000.0,-6845816000000000.0
-1755220400000000.0,-3858648000000000.0,-603230840000000.0,2260345200000000.0,-7058430000000000.0
-927038900000000.0,-4626044300000000.0,-1725429800000000.0,1609872400000000.0,-7148881000000000.0
213787700000000.0,-5530966500000000.0,-3188549400000000.0,689378760000000.0,-7072337400000000.0
1743926100000000.0,-6595955000000000.0,-5070110600000000.0,-569148660000000.0,-6773066000000000.0
3755803400000000.0,-7846920300000000.0,-7462884700000000.0,-2247906700000000.0,-6182205000000000.0
6360504600000000.0,-9313587000000000.0,-1.0477597e+16,-4445911800000000.0,-5215125400000000.0
9691151000000000.0,-1.1029997e+16,-1.4246087e+16,-7282079000000000.0,-3768313300000000.0
1.3906849e+16,-1.3035056e+16,-1.8924949e+16,-1.0898817e+16,-1715704100000000.0
1.9197267e+16,-1.5373141e+16,-2.469978e+16,-1.5466217e+16,1095637600000000.0
2.5787976e+16,-1.8094764e+16,-3.1790068e+16,-2.1186925e+16,4850581400000000.0
3.3946616e+16,-2.1257296e+16,-4.0454855e+16,-2.8301799e+16,9771867000000000.0
4.399006e+16,-2.4925753e+16,-5.0999236e+16,-3.709646e+16,1.6127044e+16
5.629266e+16,-2.9173634e+16,-6.378187e+16,-4.790889e+16,2.4236578e+16
