-0.7097286,-0.35793328,-0.97790563,-0.8130204,-15.039778,-1.7450031,-0.017441452,-1.0979981,16.215733,0.43601286
2.7346702,2.5519023,-0.72106326,-0.06756288,-13.994242,1.60152,-0.30573675,-5.2691374,18.307983,-0.54094154
0.8446667,1.7972125,1.8363407,0.42824265,-15.542004,1.1527655,1.1550167,-3.9894514,7.9763184,-0.6214214
-0.5340616,0.6161124,0.57249916,1.1460313,-12.090292,1.6591794,2.0811696,-2.7964787,0.8134494,0.11097339
1.0878168,0.7565912,1.3282588,0.0704236,-26.61972,0.7678014,1.522898,-3.568963,4.8134785,-0.5655671
-1.0342662,1.6138699,0.96838695,1.5605435,-25.436857,-0.4909411,0.5467801,0.009856656,3.4991472,-1.0807664
-0.6699564,1.531947,0.18554398,1.9743619,-13.433469,0.36087218,0.45632836,-0.60530704,-3.8919952,-1.7510729
-0.36532542,0.86922234,0.57987356,0.72933507,-9.485633,-1.1500639,-0.20279534,-1.7168578,-8.837505,-0.56774306
-1.0488005,0.21010593,-0.07832816,0.7823367,-14.263241,0.030454636,1.2795259,-6.5695095,-5.809994,-0.9848284
-1.863842,-0.5060741,1.3970568,-0.3458271,-15.178274,0.25027463,-0.56214756,-2.921184,-4.0205035,-0.3547752
-2.700449,-0.17898673,0.08417493,-0.29881933,-10.151514,1.1828665,-0.5852436,-2.6599693,-2.8933327,-0.20385021
-0.13077176,-1.2414317,-1.1081783,0.70445037,-9.414498,0.6228025,-0.3301735,-1.6039962,2.4589033,0.6046101
-0.28073382,-1.0037076,-1.306,1.7866976,-5.8932595,1.0134674,0.658,-1.6511933,2.8970711,0.3917152
0.20869869,-0.39944184,0.07197362,-0.35185528,-5.5218925,-0.01523304,-0.21818835,-1.0859885,3.659504,1.2453786
1.3043845,-1.4085605,-0.48876384,-1.9699041,-5.6402445,-0.24963231,0.12991112,-1.0629072,0.38255253,-0.19285667
0.5551248,-0.420405,-1.4958178,-1.0639954,-5.872995,-1.0449244,0.6416198,-4.84403,-3.372761,1.5709705
-0.3376762,-0.53044486,-1.6264161,-3.003184,-6.172108,1.030138,0.70719385,-4.930343,-0.59463954,2.5787778
1.4279256,0.7293294,0.5428547,-1.7544754,-8.788815,0.37838417,0.7305362,-9.068266,2.8458066,0.8991914
-0.540656,0.39633846,0.75790954,-2.070485,-6.1765604,-0.05606979,1.2533815,-18.697609,0.90293026,1.1539496
-1.3816962,0.76166517,0.761284,-0.9239079,-3.836655,2.6550252,0.8373832,-11.560037,0.20708628,0.87430584
-0.7337698,-0.18321827,1.3883924,0.18229228,-16.97428,1.346773,0.51864797,-8.833403,13.944191,-0.12918562
-1.1753654,0.96712005,0.37488237,-1.2446266,-14.738753,-0.6222289,1.7045783,-6.28477,15.417776,-1.5528411
0.6101984,0.2341055,0.022345558,-0.31596363,-8.502723,-0.4650273,0.116690874,-3.4696271,9.706527,-0.7171337
-1.0952625,-1.118726,-0.8427146,0.19072226,-3.7625978,0.29649624,-0.46816754,-7.2376966,5.6450644,0.2953029
-0.67516345,-0.10050124,-0.12017539,-1.0020313,-6.406311,1.862711,1.0218692,-6.278291,0.2507897,2.373099
0.5626745,1.6504122,-0.77691656,-1.7729144,-12.068734,0.4723562,0.8545896,-2.1771252,9.461718,0.051766276
-0.1806581,0.47220784,-0.56703347,-2.1793275,-8.5358515,2.812067,2.560223,-13.437507,1.3326635,-1.7712381
0.4941523,1.5671128,-0.75598466,0.46990716,-19.619751,0.4586947,1.972272,-6.494745,13.32901,1.2878953
1.7148005,-0.59141594,-1.3775744,-1.6089556,-18.87935,1.7408026,0.7852986,-7.6129208,3.2880447,1.4617655
0.3416447,-0.53748524,-0.08418703,-0.9664759,-16.754606,1.8406042,-0.10232565,-8.901262,9.33666,0.022487879
0.04173115,-1.1377218,2.31142,-2.2654262,-22.781046,1.6136109,1.0782055,-10.618248,14.090645,1.5435247
-0.70083815,0.21554029,1.0143131,-1.9210943,-18.080994,0.715012,0.35785258,-5.9209933,12.269651,-0.25977623
0.19957265,1.107702,1.2229552,-1.7951181,-10.834021,0.26169991,0.42239875,-9.983044,9.290428,-0.8822985
0.78206056,-1.090607,1.7561439,0.15572655,-6.6765003,-0.2871197,-0.045266658,-4.9977584,3.772245,-1.5463058
-1.9386344,-3.1110778,0.38691962,0.009270012,-4.261352,0.71755624,1.4278641,-5.9794602,0.9645321,-1.8322663
-1.2600192,-0.33688235,0.42294127,-0.63687694,-6.7875004,0.5660119,0.921483,-7.398658,-10.5231495,-1.1476042
-2.232681,1.2133986,-0.15079185,-0.77617323,-6.818971,1.8575101,1.1773393,-9.652212,-6.163281,-1.2099588
-0.40350127,-0.63652617,-1.3434362,-1.2845182,-24.865662,-0.47485518,0.20353964,-6.6527944,1.3162551,-0.26709685
-1.6708274,0.28471932,-0.72686994,-2.406451,-11.92729,0.5035403,-0.8620222,-7.0980496,0.95242006,-0.55359066
-0.056774676,1.2452353,-0.13397051,-1.6707779,-12.807413,2.2192729,0.57686687,-4.726168,0.52144897,0.54375464
-1.1916567,0.18463048,-2.0157895,-1.4661965,-18.260622,2.2743745,1.0860965,-2.9830377,8.48258,-1.0013033
-1.0432574,1.347884,1.046062,-1.0992055,-18.885973,1.9171014,-0.64710355,-3.2174213,17.209301,-1.4625072
-0.94758636,-0.5860985,1.1905065,-1.184852,-22.20693,-0.010578394,-0.52285016,-4.5295267,16.483578,0.05214989
-0.520633,0.63683367,0.58913094,-0.45484304,-10.256319,0.44128305,-2.7791796,-5.7158394,10.319383,-0.745002
-0.012742549,0.2867584,1.3094022,0.15600383,-11.593265,1.5163345,-1.6534076,-3.4185605,6.584051,1.453193
-0.35446692,1.4104428,-0.5985004,-0.30391547,-11.734818,-0.22678876,-0.7944719,-3.6667755,9.209114,0.4096884
0.96730924,2.6266596,0.19528174,-2.7584565,-9.324014,-1.0468166,-1.3112127,-8.4772,0.7621441,1.0747356
2.2389445,-0.10781884,-1.3225433,-2.5099044,-7.054923,-1.0879343,-0.44721806,-5.718116,-11.039216,-0.20158505
2.3142948,-0.8348885,-0.16361356,-0.77518976,-10.270828,-0.5736142,-1.577671,-6.1924562,-5.8370843,-0.7643509
-0.5295651,-0.9271443,0.7628909,-1.650986,-18.772854,-0.073325604,-2.192538,-2.1153538,-4.8204937,-0.4609519
-0.3527975,-1.2513905,0.4967374,-1.2380006,-11.250957,-1.2561638,-0.22808284,-0.812541,-5.3143396,0.35335505
0.94668496,-1.4615686,-0.653344,-0.7681885,-8.646968,-1.8846647,1.7225257,-1.6369969,-2.2617254,-0.4088533
0.03266576,-0.3579163,-1.187052,-0.7087288,-14.231741,-2.4271283,0.7870035,-1.9964781,2.3812075,-1.4005834
1.0915494,1.2806526,-1.0598946,-2.0768619,-18.530191,-1.6330125,1.6066506,-0.5074413,10.560658,0.4007824
0.25855193,1.8048244,-2.2930193,-1.1310041,-18.259933,-1.2468004,0.6699486,-4.694722,7.9148493,0.42993927
0.4380436,1.0999812,-2.5365949,-2.154727,-12.5080185,-2.1733882,-0.44221812,-0.87807345,0.29728723,-0.47868752
